会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
24,大村,2025/10/14,5,17:01,3,4151,下河誉史,43,福岡,56,A2,5.44,35.34,5.31,31.9,50,33.80,63,30.14,,
24,大村,2025/10/14,5,17:01,4,4705,吉川勇作,37,長崎,56,B1,4.11,23.08,4.37,25.9,76,23.88,46,22.97,,
24,大村,2025/10/14,5,17:01,5,5347,井澤聖奈,22,愛知,49,B2,1.54,0.00,1.20,0.0,48,48.48,50,48.00,,1
24,大村,2025/10/14,5,17:01,6,4734,安河内将,35,佐賀,52,A1,7.05,53.27,7.02,55.1,71,19.44,23,36.99,,12
24,大村,2025/10/14,6,17:29,1,4081,樋口範政,46,愛知,56,B1,3.95,22.22,5.33,33.3,15,31.46,28,25.40,,
24,大村,2025/10/14,6,17:29,2,4895,門間雄大,34,東京,55,B1,4.71,20.75,5.07,20.0,43,31.88,21,47.30,,1
24,大村,2025/10/14,6,17:29,3,4044,湯川浩司,46,大阪,53,A1,7.09,52.10,4.38,0.0,36,28.57,71,28.95,,12
24,大村,2025/10/14,6,17:29,4,5361,植竹玲奈,18,東京,50,B2,2.24,0.00,0.00,0.0,31,32.89,39,28.57,,10
24,大村,2025/10/14,6,17:29,5,4193,郷原章平,44,福岡,51,A2,6.35,51.55,6.94,51.4,61,26.92,77,28.95,,11
24,大村,2025/10/14,6,17:29,6,5257,西丸侑太,21,香川,52,A2,6.68,50.94,4.47,26.6,38,30.56,15,23.61,,
24,大村,2025/10/14,7,17:57,1,4887,富澤祐作,38,群馬,53,A2,4.62,28.32,4.33,20.0,51,17.65,19,33.82,,
24,大村,2025/10/14,7,17:57,2,5014,梶山涼斗,27,佐賀,55,B1,4.86,27.47,3.88,12.5,28,35.06,32,43.84,,3
24,大村,2025/10/14,7,17:57,3,4350,篠崎元志,39,福岡,53,A1,6.99,44.92,6.91,34.0,32,31.08,70,32.89,,12
24,大村,2025/10/14,7,17:57,4,4575,戸塚邦好,37,東京,52,A2,6.14,42.05,5.16,36.8,29,36.11,38,19.70,,11
24,大村,2025/10/14,7,17:57,5,4039,村上功祐,46,大阪,57,B1,5.99,42.20,4.48,26.0,30,33.33,27,35.14,,1
24,大村,2025/10/14,7,17:57,6,5346,中村紋夕,22,愛知,48,B2,1.43,0.00,0.00,0.0,21,39.44,58,34.25,,
24,大村,2025/10/14,8,18:26,1,4379,桑島和宏,41,東京,56,A1,6.48,46.61,5.31,31.2,67,26.67,66,41.10,,
24,大村,2025/10/14,8,18:26,2,5275,松田淳平,23,三重,52,B1,5.55,43.00,3.28,11.1,49,35.59,57,28.00,,3
24,大村,2025/10/14,8,18:26,3,5319,近藤颯斗,24,愛知,52,B1,5.17,32.11,3.89,22.2,26,46.38,36,26.00,,4
24,大村,2025/10/14,8,18:26,4,4364,池永　太,40,福岡,54,A1,6.85,54.92,6.97,48.5,56,32.47,62,28.00,,12
24,大村,2025/10/14,8,18:26,5,4531,武富智亮,36,佐賀,53,A2,6.24,45.54,6.39,46.3,13,32.00,52,40.85,,2
24,大村,2025/10/14,8,18:26,6,4637,中田友也,35,埼玉,57,B1,5.70,37.86,6.42,47.3,66,42.67,12,34.72,,
24,大村,2025/10/14,9,18:55,1,4518,大須賀友,38,愛知,53,A1,6.00,41.82,7.08,62.1,23,38.16,37,30.77,,
24,大村,2025/10/14,9,18:55,2,4259,真庭明志,41,長崎,54,B1,5.64,46.30,6.14,45.6,46,32.39,24,38.03,,2
24,大村,2025/10/14,9,18:55,3,4072,森永　淳,44,佐賀,52,A1,6.62,55.74,6.79,50.7,25,37.50,40,37.14,,
24,大村,2025/10/14,9,18:55,4,5067,山田真聖,26,山口,58,B1,4.61,27.08,3.87,20.0,41,20.55,60,22.06,,4
24,大村,2025/10/14,9,18:55,5,3992,関口智久,46,埼玉,55,A2,4.76,22.47,4.69,25.0,53,34.25,13,31.58,,3
24,大村,2025/10/14,9,18:55,6,4888,金児隆太,38,群馬,52,A2,4.78,26.21,4.61,27.7,55,27.40,43,26.03,,1
24,大村,2025/10/14,10,19:24,1,4017,向井美鈴,45,山口,45,A2,5.86,41.86,5.83,30.4,34,40.26,73,25.33,,2
24,大村,2025/10/14,10,19:24,2,4940,白石有美,27,東京,56,B1,2.61,5.97,3.00,16.6,57,39.24,75,24.07,,
24,大村,2025/10/14,10,19:24,3,5305,伊藤　栞,22,愛知,55,B2,2.53,7.35,1.11,0.0,58,43.24,55,34.67,,3
24,大村,2025/10/14,10,19:24,4,5241,門田　栞,25,香川,48,B1,3.91,21.74,5.26,42.1,37,15.94,68,25.76,,
24,大村,2025/10/14,10,19:24,5,5296,永田　楽,23,愛知,45,B1,4.85,30.56,3.29,21.4,22,40.26,17,35.62,,
24,大村,2025/10/14,10,19:24,6,5361,植竹玲奈,18,東京,50,B2,2.24,0.00,0.00,0.0,31,32.89,39,28.57,,6
24,大村,2025/10/14,11,20:04,1,4653,小野達哉,39,大阪,53,A1,6.14,48.33,7.07,62.0,62,40.28,30,36.00,,2
24,大村,2025/10/14,11,20:04,2,4575,戸塚邦好,37,東京,52,A2,6.14,42.05,5.16,36.8,29,36.11,38,19.70,,7
24,大村,2025/10/14,11,20:04,3,4193,郷原章平,44,福岡,51,A2,6.35,51.55,6.94,51.4,61,26.92,77,28.95,,6
24,大村,2025/10/14,11,20:04,4,3349,吉田一郎,57,長崎,52,A2,5.70,31.91,5.57,35.2,27,36.47,16,17.14,,1
24,大村,2025/10/14,11,20:04,5,4624,高田　明,40,佐賀,50,A2,6.77,52.71,5.46,37.0,11,54.17,72,37.33,,4
24,大村,2025/10/14,11,20:04,6,4134,杉山貴博,45,東京,55,A1,5.82,40.60,5.27,29.7,39,33.78,65,37.50,,5
24,大村,2025/10/14,12,20:33,1,4350,篠崎元志,39,福岡,53,A1,6.99,44.92,6.91,34.0,32,31.08,70,32.89,,7
24,大村,2025/10/14,12,20:33,2,4043,桐本康臣,46,三重,54,A1,6.21,43.41,5.91,32.3,60,48.61,67,23.61,,4
24,大村,2025/10/14,12,20:33,3,4734,安河内将,35,佐賀,52,A1,7.05,53.27,7.02,55.1,71,19.44,23,36.99,,5
24,大村,2025/10/14,12,20:33,4,4044,湯川浩司,46,大阪,53,A1,7.09,52.10,4.38,0.0,36,28.57,71,28.95,,6
24,大村,2025/10/14,12,20:33,5,4364,池永　太,40,福岡,54,A1,6.85,54.92,6.97,48.5,56,32.47,62,28.00,,8
24,大村,2025/10/14,12,20:33,6,4543,重木輝彦,37,兵庫,52,A1,6.64,50.00,5.71,41.1,19,28.99,25,41.89,,3
