会場コード,会場,日付,レース,締切時刻,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,M番,M2率,B番,B2率,今節成績,早見
20,若松,2025/07/27,6,17:44,2,4464,山下友貴,39,静岡,43,B1,5.05,28.21,3.56,11.1,42,35.62,54,32.35,2 223,10
20,若松,2025/07/27,6,17:44,3,4611,今井美亜,34,福井,48,A2,6.38,47.47,6.67,57.1,17,29.75,35,40.54,24132,11
20,若松,2025/07/27,6,17:44,4,4884,勝浦真帆,29,岡山,48,A1,5.84,42.86,5.06,33.3,21,30.20,30,25.00,26616,12
20,若松,2025/07/27,6,17:44,5,4909,薮内瑞希,29,岡山,44,B1,5.65,37.89,4.56,22.2,2,28.87,18,31.43,5 352,
20,若松,2025/07/27,6,17:44,6,5340,樋江井舞,23,愛知,45,B1,3.14,9.52,0.00,0.0,46,46.36,57,19.35,6 5 45,
20,若松,2025/07/27,7,18:11,1,3641,一瀬　明,54,東京,53,A2,5.91,40.18,5.22,37.5,51,32.68,11,47.50,112 46,11
20,若松,2025/07/27,7,18:11,2,3891,谷口健一,49,福井,56,B1,3.71,14.14,4.34,19.5,50,21.43,34,36.11,553 66,1
20,若松,2025/07/27,7,18:11,3,4796,春園功太,33,三重,52,A2,5.54,37.00,7.05,51.2,15,25.85,36,33.33,345 35,12
20,若松,2025/07/27,7,18:11,4,3362,間嶋仁志,55,三重,56,A2,5.23,33.66,7.29,58.8,48,41.18,28,32.35,61444,12
20,若松,2025/07/27,7,18:11,5,4705,吉川勇作,36,長崎,56,B1,4.17,22.12,5.36,32.0,30,48.05,17,35.29,6 452,
20,若松,2025/07/27,7,18:11,6,4364,池永　太,40,福岡,54,A1,6.64,48.94,6.64,52.7,34,45.75,20,41.18,131121,11
20,若松,2025/07/27,8,18:39,1,5104,山田　丈,26,福岡,51,A2,6.22,45.38,5.60,37.9,8,24.29,64,29.41,462 52,
20,若松,2025/07/27,8,18:39,2,5129,山口真喜,28,長崎,48,A2,6.02,41.12,4.12,23.5,32,35.81,42,35.71,4 1445,
20,若松,2025/07/27,8,18:39,3,4991,宗行治哉,28,広島,51,A2,5.57,27.45,6.13,45.8,3,34.23,65,27.27,3 6524,2
20,若松,2025/07/27,8,18:39,4,4558,宮野　仁,35,岡山,55,B1,4.22,19.10,5.12,38.7,19,26.58,68,36.84,454 55,1
20,若松,2025/07/27,8,18:39,5,3825,宮嵜隆太,52,福岡,60,B1,4.08,23.01,4.33,27.7,45,40.00,58,31.03,1 565,
20,若松,2025/07/27,8,18:39,6,3797,岩井　繁,52,広島,60,B1,3.88,15.22,3.70,14.8,53,28.76,72,23.53,454 5,
20,若松,2025/07/27,9,19:09,1,4370,山口達也,38,岡山,52,A1,6.43,50.00,6.02,42.1,33,34.01,61,9.38,241411,3
20,若松,2025/07/27,9,19:09,2,5028,原田才一,28,福岡,52,A1,6.71,48.00,6.56,52.3,44,32.09,44,54.29,151 16,5
20,若松,2025/07/27,9,19:09,3,4499,滝川真由,37,長崎,46,B1,5.15,30.99,5.25,30.0,4,34.46,52,43.24,4 241,4
20,若松,2025/07/27,9,19:09,4,3568,木村光宏,54,香川,54,B1,4.34,19.51,5.53,33.9,43,34.87,12,33.33,5 3113,3
20,若松,2025/07/27,9,19:09,5,3875,廣中良一,48,山口,52,B1,4.34,20.62,3.77,18.1,18,29.75,46,20.00,2 522,2
20,若松,2025/07/27,9,19:09,6,4102,益田啓司,46,福岡,52,A2,6.68,50.00,7.36,63.7,52,23.33,25,35.29,125616,5
20,若松,2025/07/27,10,19:40,1,4545,岡村慶太,37,福岡,54,A1,6.55,46.49,7.21,56.3,26,32.08,48,32.43,313 11,4
20,若松,2025/07/27,10,19:40,2,4532,秋元　哲,36,埼玉,50,A1,7.35,51.85,6.40,45.0,12,52.86,51,15.79,12213,3
20,若松,2025/07/27,10,19:40,3,5048,眞鳥康太,31,長崎,55,B1,4.31,19.39,4.71,29.0,6,42.28,33,22.86,233 33,5
20,若松,2025/07/27,10,19:40,4,4058,野末智一,46,静岡,52,A2,5.29,32.77,5.18,35.7,29,30.19,43,48.39,2 2134,5
20,若松,2025/07/27,10,19:40,5,4464,山下友貴,39,静岡,43,B1,5.05,28.21,3.56,11.1,42,35.62,54,32.35,2 223,6
20,若松,2025/07/27,10,19:40,6,4623,中北将史,40,三重,54,B1,4.55,22.12,3.75,16.6,49,29.49,59,16.67,4 1341,2
20,若松,2025/07/27,11,20:10,1,4364,池永　太,40,福岡,54,A1,6.64,48.94,6.64,52.7,34,45.75,20,41.18,131121,7
20,若松,2025/07/27,11,20:10,2,3635,石田政吾,54,福井,52,A2,5.45,36.45,6.66,36.8,25,35.10,49,17.65,316222,4
20,若松,2025/07/27,11,20:10,3,3641,一瀬　明,54,東京,53,A2,5.91,40.18,5.22,37.5,51,32.68,11,47.50,112 46,7
20,若松,2025/07/27,11,20:10,4,3901,松田憲幸,48,山口,51,B1,3.83,16.85,4.63,28.5,11,46.21,67,52.78,3 1351,4
20,若松,2025/07/27,11,20:10,5,4611,今井美亜,34,福井,48,A2,6.38,47.47,6.67,57.1,17,29.75,35,40.54,24132,6
20,若松,2025/07/27,11,20:10,6,4374,永田義紘,41,広島,50,B1,4.56,18.69,4.79,25.5,14,43.97,16,50.00,413 64,5
20,若松,2025/07/27,12,20:40,1,4796,春園功太,33,三重,52,A2,5.54,37.00,7.05,51.2,15,25.85,36,33.33,345 35,7
20,若松,2025/07/27,12,20:40,2,4396,大田直弥,39,山口,54,B1,4.91,26.47,4.92,26.0,40,31.97,21,32.35,235 33,2
20,若松,2025/07/27,12,20:40,3,3362,間嶋仁志,55,三重,56,A2,5.23,33.66,7.29,58.8,48,41.18,28,32.35,61444,7
20,若松,2025/07/27,12,20:40,4,4000,松本博昭,48,広島,56,A2,5.92,36.62,6.16,45.3,55,32.48,63,31.25,362 23,3
20,若松,2025/07/27,12,20:40,5,4416,三宅健太,38,広島,55,B1,5.26,29.70,6.71,57.1,47,29.45,29,36.11,1 2562,4
20,若松,2025/07/27,12,20:40,6,4884,勝浦真帆,29,岡山,48,A1,5.84,42.86,5.06,33.3,21,30.20,30,25.00,26616,6
